Education/Knowledge/Street Smarts,partner_education_score,difference_education_score,Financial Choices,partner_financial,difference_financial,Confidence/Self-Esteem,partner_confidence,difference_confidence,Religious/Spiritual Values,partner_religious,difference_religious,Materialism/Superficiality,partner_materialism,difference_materialism,Image/Fashion Sense/Body Modification,partner_image,differnece_image,Occupation/Work Ethic/Self-Discipline,partner_occupation,difference_occupation,"Household Care, Maintenance and Cleanliness",partner_house,difference_house,Communication Style/Manners,partner_communication,difference_communication,Artsy/Creative/Musical,partner_artsy,difference_artsy,Charitable/Philanthropic,partner_charity,difference_charity,Pursuing a Greater Purpose,partner_purpose,difference_purpose,Social Status/Sociability,partner_social,difference_social,"Cultured/Well-traveled/""Woke""",partner_culture,difference_culture,Self-Care/Personal Hygiene/Cleanliness,partner_care,difference_care,Honesty/Dependable/Reliable,partner_honesty,difference_honesty,Family Values,partner_family,difference_family
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
